Rock_Type,Porosity,Permeability,Trap_Type,Seismic_Score,Proximity_to_Oil_Field,Estimated_Reservoir_Depth,Oil_Presence
Sandstone,,19.24971362806701,Dome,,0.8200526398874308,686.0,1
Shale,17.010369762605166,742.8587202110574,None,0.2872442351781955,4.821007428881779,3699.0,0
Sandstone,17.38790182238022,669.6618475240363,Fault,0.089819353,0.8544817410607447,,0
Limestone,,179.0835197072847,Anticline,0.9877158687446708,,2088.0,1
Shale,29.74360703528376,,None,0.2548178179647618,2.609076615256803,841.0,0
Sandstone,,83.25982093,Fault,,1.915434565572584,,1
Limestone,16.424144695869558,,Anticline,0.5291235390207832,2.811834993,,0
Limestone,,,Dome,0.7686638305086043,,4752.0,1
Sandstone,,,Fault,,4.243596644638071,,1
Limestone,1.5826984449627246,,None,0.8892777088335996,,1923.0,0
Limestone,11.22917980218974,474.21157514296806,None,,3.832945559304509,,0
Limestone,22.284938293970708,273.3216920936054,Anticline,0.6604244281443521,0.1758027237342108,,1
Sandstone,9.394896054893312,259.2420671318944,Fault,0.5048908142789611,4.800092090129278,2139.0,0
Shale,12.681077085815184,,None,0.500169229,1.9574886914263327,4538.0,0
Sandstone,,786.7571122541374,None,0.7600358554624315,,,1
Limestone,17.080038957216754,518.3892534796458,Fault,0.8732116596934296,4.507553785670867,3260.0,1
Shale,25.36653586490699,926.6732808907968,None,0.6913463413275371,3.740512826584742,,0
Limestone,15.209988604300422,378.8164883979992,Dome,0.058876603,,,0
Sandstone,12.844655190903596,,Anticline,0.1099648281317061,2.2600637334698863,1923.0,0
Sandstone,25.16913290022204,899.8750597247669,None,0.1102870684236649,3.4073748983479386,,0
Shale,,651.5411158427098,None,0.8145787260026688,3.983616816546824,,0
Shale,,881.6629059555261,Fault,,1.1614921815746282,4983.0,1
Limestone,,,None,,2.0520804771326446,4844.0,1
Sandstone,19.334551845617817,,None,0.3050186488594681,3.398001959125418,3911.0,0
Sandstone,,519.1200519753465,Anticline,0.194556161,,,0
Limestone,4.681074340199308,137.5855540970923,None,0.3735485541413044,,,0
Shale,5.237695537415592,936.2119564085102,Dome,0.6432739938102959,4.956520297055555,4451.0,0
Limestone,,,Anticline,0.8037054240166173,3.897890103746435,,1
Limestone,,,None,,1.1552730977275394,828.0,0
Limestone,,,Dome,0.379213415,2.7665485614913186,631.0,0
Sandstone,,,None,0.6656465961444752,1.4413067153679138,,0
Shale,20.673632714872745,793.2151509634158,Dome,0.3043943525519966,4.504471041176615,4931.0,0
Shale,25.066206736311223,246.59249934283716,Fault,0.9167675026668848,3.4680429724191795,,0
Sandstone,20.100976134227004,953.3709406222512,Dome,0.777901494,,1095.0,1
Limestone,5.966751088140522,833.5734318416273,Anticline,0.6468795433192011,,1954.0,1
Sandstone,5.828207130054043,398.6084310663112,Dome,0.4820148928923041,3.718788810705049,,0
Sandstone,21.353338349728485,,Fault,0.4930154617009376,2.8678804387600803,2792.0,0
Limestone,,824.3558196257331,Dome,0.7498764545979597,1.6162561794921817,4808.0,0
Sandstone,3.1358366362708265,842.8522492785387,Dome,0.977435664668798,,,1
Shale,24.23596937051944,,Anticline,,,1420.0,0
Shale,,752.3073090819179,Fault,0.5301503202879133,3.6176846764798256,4673.0,0
Shale,6.692590035869246,,Anticline,0.5194477378123405,,3806.0,0
Sandstone,,894.7032754776209,None,0.2905792289046622,1.3311393350498353,997.0,0
Limestone,24.54901528318145,,Anticline,,2.4454645144675164,1603.0,1
Shale,16.644773895099185,380.2999035151394,Fault,0.4501898259776145,1.1169701502660343,4204.0,0
Limestone,15.83502112683822,974.7152305320108,None,,0.40379545,,1
Sandstone,,,Dome,,,4007.0,0
Limestone,3.0758759468340413,325.8959701832596,Dome,0.8980678571732823,1.2211266679968906,,1
Limestone,10.32924099959878,,Anticline,0.0140812855048785,,3499.0,0
Shale,,651.1518874532363,None,0.9738402649752148,,1934.0,0
Shale,5.578845226722531,359.14912356413845,Fault,0.2458875864733777,3.3499793676463923,,0
Shale,22.57037107595868,,Fault,0.3845837928602181,0.8339585902496177,,0
Sandstone,17.644311201887945,384.73079633252553,Dome,0.3265654549588483,4.174135490042701,,0
Shale,4.042417953927222,,Fault,0.8355369613800863,2.221965635145653,591.0,0
Sandstone,8.014322096119479,,Fault,0.2019051205151908,,,0
Shale,11.315363753527306,102.78875535739252,Anticline,0.8667837779383459,,,0
Sandstone,,496.62557244730334,Fault,,0.4439263784706704,4286.0,0
Sandstone,2.9995574245133003,,Anticline,,3.7475175959087137,,0
Limestone,9.929758428,362.02122895397696,None,0.4085487324756647,0.47896942,971.0,0
Sandstone,8.869951178148574,596.9194846979323,Fault,,,3699.0,1
Sandstone,18.12391886569605,,Dome,0.6046005076371881,3.2137021333630567,,1
Shale,14.49035566645136,425.9092613445123,Anticline,,,696.0,1
Sandstone,18.080098828335156,667.6944356943162,None,0.5104271961272193,,2278.0,0
Shale,,,Anticline,0.050539637,,1141.0,0
Limestone,11.903679762437529,,Dome,0.5977843096175839,4.702891769701315,1525.0,0
Shale,18.172611915628032,,Dome,0.5173432058592131,3.714018728276493,3102.0,0
Limestone,,303.4448229007612,Fault,0.2592281950671309,0.8985333294279341,,0
Shale,0.087351535,696.1924693208904,Dome,0.7726313885441417,0.9236887084523926,3917.0,0
Shale,,,Anticline,0.8739236793859108,,3778.0,0
Sandstone,8.08253668,,Anticline,0.3078632910335106,2.528053214137044,4401.0,0
Shale,12.180354051183318,955.2875255190564,Fault,0.3285674185171208,3.7505274867507294,,0
Sandstone,11.642962060324717,401.9957191963816,Anticline,0.4879801550832592,2.038754373036704,1526.0,0
Limestone,29.788303973487213,209.1524282857825,Anticline,0.3667165006629388,4.629229743668285,1105.0,0
Shale,20.93148922659879,,Fault,,1.0646194118585544,3981.0,0
Sandstone,,,Anticline,0.4012555349790091,1.2367160327944182,982.0,0
Shale,21.60304963617424,,Dome,,1.7088643352391624,850.0,0
Limestone,5.539537376810929,,None,0.01546077470461,,4659.0,0
Shale,4.5940440181321165,,Fault,0.9055090812962866,4.239191096368427,4765.0,0
Limestone,,463.65491591649993,Dome,0.2586752402794943,1.320370186478752,,0
Shale,18.576129518764645,,Anticline,,,,0
Shale,,348.7223005,Fault,0.6816984949157149,2.654298876636021,,0
Limestone,,800.5602930029396,None,0.3745796069349852,4.312991852032767,2385.0,0
Limestone,,,Anticline,,3.387127596064449,,1
Sandstone,29.83745967,615.0264779354474,Anticline,,,,1
Limestone,8.990060515244725,568.2602830611437,None,0.1028143862310535,1.114331549462203,,0
Shale,2.6121361673192456,,None,0.1486878947020632,,,0
Limestone,2.627738922178392,,None,0.3797445345489567,,,0
Sandstone,21.201557311336803,311.6011168333161,None,0.070085642,4.189937383037679,2728.0,0
Limestone,2.293195831,,None,,,1862.0,0
Sandstone,,856.7963627905058,Dome,0.2765703154282998,,1524.0,0
Limestone,,942.6600977842622,Fault,0.4326478246281043,,,0
Limestone,3.8343553308114817,185.06522501993896,Anticline,,4.279378899596302,1404.0,0
Limestone,0.9137342421149042,362.0896336897672,Fault,,0.058761298,4181.0,1
Sandstone,13.597850501451694,399.2357005106889,Dome,0.8779506805840079,3.6012682173590846,,1
Limestone,10.466112498158711,503.28092706119975,Anticline,,,3378.0,0
Limestone,2.909362875482861,,None,0.5396047350133258,0.5483211074639915,,0
Limestone,25.07806470049524,333.7402227568886,Anticline,0.3024195561127978,,,0
Limestone,18.09118665,787.1816797883055,Dome,0.1948690822174007,,4484.0,1
Shale,20.563215671138742,855.4530598,None,0.8928712523281018,,,1
Limestone,28.650687588350056,,Dome,,,3811.0,1
Limestone,7.830851746075443,,Dome,,4.822569167,,0
Sandstone,,,Anticline,0.7943433439854379,0.0230015144632589,1569.0,0
Shale,19.59410199875566,,Anticline,0.056194937,4.367376267636372,2726.0,0
Shale,4.294840734335789,23.5818349198674,Fault,,,,0
Sandstone,26.802141872639613,,Dome,0.7045786277731994,,,1
Sandstone,25.89027138201681,402.7290238738476,Anticline,0.5718099946076837,4.482953103127385,4085.0,0
Limestone,20.50303461161751,,None,0.9499639128370316,0.6945042314406713,2989.0,1
Limestone,,148.21703775275628,None,0.1596425190007743,4.122084164571527,4024.0,0
Limestone,,118.48201698210308,Dome,0.1257969924379458,2.803262293204887,2084.0,0
Limestone,8.747643845,883.2825123,Fault,,1.5382900636151624,,0
Limestone,,427.98087961641096,None,,2.8449791735183574,3716.0,1
Shale,26.756193900252292,971.0043545302,Anticline,0.058597636,3.4787254476387464,,0
Shale,11.46756755932375,839.3531505286669,None,0.4993805456541248,,,0
Sandstone,,,Fault,,1.5753673080691617,4841.0,1
Shale,13.68298579987775,513.8806151993072,Anticline,,3.396946593133516,3845.0,1
Limestone,29.03219863977258,,Anticline,0.4682559088206436,0.3283378321643709,4598.0,0
Sandstone,5.246518086,,Fault,0.8459681446546411,1.603928986716923,,1
Limestone,12.609999282955275,776.5053823542746,Fault,,,,0
Sandstone,,429.8918457707676,None,,,4327.0,1
Shale,26.87179066545344,970.6294677896012,None,0.3955779146961238,4.233789652936723,,0
Limestone,10.17712021586601,197.6149377108468,Anticline,0.7184483262555225,,870.0,1
Sandstone,15.757752563447498,810.7059700997856,None,0.9787479146154876,0.1410857036889867,,1
Limestone,27.851505169089226,14.063457640440236,Fault,,0.7158471069231609,3759.0,1
Limestone,,,Anticline,0.5658897560424324,0.1608346233041907,,0
Limestone,3.723221031413322,,Fault,0.2953062084410316,2.120152227986435,1438.0,0
Sandstone,18.07409492110365,737.2593154152954,Fault,0.4511460431137604,3.365889345803152,4066.0,0
Sandstone,,347.0864161219449,Anticline,0.1190710007345191,,,0
Shale,5.6404715158886685,,Anticline,0.3871213389905432,1.4070693072844542,,0
Shale,29.794623107704812,178.01661867155406,Anticline,0.4848461869924896,1.1234102453157462,4045.0,0
Shale,26.77833984132441,791.2810713346342,Anticline,0.4404679309785707,4.606879947640726,,1
Limestone,20.649922869980305,,Fault,,2.3203700990590908,,0
Sandstone,1.5240776906682674,154.4649349508468,None,,2.284586752,,0
Sandstone,,279.8060510151322,Anticline,,0.9528062014286832,803.0,1
Limestone,8.707653161175882,738.7454882139197,None,0.5530368534585615,0.4589271549093671,1405.0,0
Limestone,18.91742824749277,407.19924719304953,None,0.4287615077035039,3.985694200351961,,0
Limestone,26.98237566501976,382.6014862206131,Anticline,0.9111835893074296,,4920.0,1
Limestone,,,None,0.9705552864754988,0.5725439295612911,,0
Sandstone,26.54423841091953,341.7616110886556,Dome,,1.91361080213648,3599.0,1
Sandstone,20.543194748375956,,Fault,,4.882381195493379,659.0,1
Shale,6.233502628850744,,Fault,,1.066850785776472,1912.0,0
Limestone,,368.9020551196758,Anticline,,,1485.0,0
Sandstone,21.985150118172463,474.6860143436072,Dome,0.1445608536221971,,759.0,0
Sandstone,0.1507965782940934,282.39767512005045,Anticline,0.2914562713733706,4.099221758628669,1451.0,0
Shale,3.188355347116074,,Dome,0.702739488,3.5669055558156897,3147.0,0
Shale,24.765924700402483,,None,,3.524785612874957,,0
Sandstone,,250.996078937674,Fault,0.5192492375848865,0.5938370647030999,2590.0,0
Shale,4.632472726,402.2888779930527,None,0.702309657,2.1994760101279134,1419.0,1
Sandstone,12.845518196015185,,Fault,0.044518851,,1430.0,0
Shale,,873.3707017955797,Fault,0.3715820993371812,3.6755859420826416,,0
Limestone,28.074468723334377,,Anticline,0.688992568,,,1
Limestone,,,Anticline,,,3890.0,1
Limestone,,,None,,0.3582604899179303,,1
Sandstone,8.775450610230932,,Fault,0.5439295625290231,2.159602025183751,1461.0,0
Shale,26.27287616577466,887.1000824537965,Dome,0.8951294814927913,4.153926470859865,3283.0,0
Sandstone,7.619542601287605,945.0924278982408,Anticline,0.991088155121616,1.5437649315643838,2605.0,1
Shale,7.618133157710885,436.4125111540946,None,0.5863840220928984,3.9459987839929225,1486.0,0
Limestone,,,Dome,0.4458879554219567,4.297402609298613,,0
Sandstone,24.19487838315736,,Fault,,1.6311811207097064,2588.0,0
Sandstone,3.648157780441713,945.8853399447538,Dome,0.079469503,1.7480025190300834,,0
Limestone,29.984036826077407,,None,,3.2835161146659337,3939.0,0
Limestone,11.768011245706411,60.56589886,None,0.1733610124719337,4.960985765642167,1714.0,0
Shale,,,Fault,,2.307464807457963,,1
Limestone,4.617585293487151,393.1336722194094,Fault,,,711.0,0
Sandstone,,990.2753740891992,Anticline,,2.4172992151494084,941.0,0
Limestone,23.742292515209268,,Dome,,4.444147211089744,,0
Limestone,15.095375011540336,394.49075030667535,None,0.002794384,0.4026267638691178,784.0,1
Sandstone,,791.5064480381616,Anticline,0.2558198031929346,1.240471055826624,1787.0,0
Sandstone,9.983426068823864,,Dome,0.9303069129868882,1.3137635390620654,3096.0,0
Shale,22.077538606559663,,Anticline,0.035195002,,,0
Shale,,911.6680216509668,Dome,0.490102082,2.526697059479593,4281.0,0
Sandstone,,684.1591876147161,Dome,0.9654395601267742,,3353.0,1
Limestone,,109.11842011878306,Dome,0.7645566325310303,3.751159993621485,,1
Sandstone,26.58864649367153,15.187954014593936,Fault,,,3088.0,1
Limestone,21.06470295590712,309.48323777079537,Fault,0.1908493330635847,3.847942604584283,2498.0,0
Shale,2.472179155858446,,Fault,0.7208252280828008,4.591202511427769,3810.0,1
Limestone,,305.5083315004873,Anticline,0.051703,1.193121218731984,,0
Sandstone,5.226320252141729,583.5171843461688,Dome,,,,1
Limestone,2.950347647706394,934.6024447,Fault,,2.4221259769596952,1839.0,1
Shale,18.263938805411808,901.5701123637074,Dome,0.5871917004671171,2.869308679267934,4383.0,1
Shale,,660.6929752,Anticline,0.8153541341503657,,4858.0,0
Limestone,16.133488042241297,452.5917328032219,Dome,0.3937204065321951,0.8432797966324268,,0
Limestone,,516.8499522299884,None,0.2922268549036079,3.6740341550394646,,0
Limestone,,786.8802819260877,Fault,0.5018537136166513,,,0
Sandstone,6.235311642589471,641.8193914798875,Dome,0.6804156412736363,0.2000221111181355,2693.0,1
Shale,18.75989879112699,809.2236668078247,None,,2.1341420380716034,,0
Limestone,17.987917801321622,,Anticline,0.7163079820812245,2.837039677,,1
Limestone,28.580185994972272,512.2945910411854,Fault,,3.012222832137292,,0
Limestone,28.524559797492945,119.22698838416004,Fault,,,,0
Sandstone,22.553123630489345,108.45383037866368,Dome,,3.252499922569702,3214.0,1
Limestone,16.81739427003146,812.1695091950244,Dome,0.907639293309544,,866.0,1
Shale,20.611174517474417,,Fault,0.1250108200898436,3.985890291306556,3161.0,0
Shale,0.8468627895211911,536.0791670924575,Dome,0.012619862089148,1.673977704868295,4567.0,1
Sandstone,9.2071353958371,13.413168200138331,None,0.3391655910423244,3.1258090568404917,,0
Limestone,,944.285349784892,Fault,0.8681466487286567,,3804.0,1
Sandstone,20.168479575394564,,None,,,,0
Limestone,29.017907625790965,317.6839687645696,None,0.9818172099648392,,,1
Sandstone,6.891069460864031,596.8498026499458,Dome,,0.9159520047673332,,0
Shale,20.19334044373586,829.3659458749223,Dome,,2.3619608696286893,,0
Shale,,503.7606369999136,Fault,0.619183779,,3436.0,0
Sandstone,14.643526303012049,148.37631034316948,None,0.9501076426861392,,1936.0,0
Sandstone,19.36787618249426,19.52964752868306,Anticline,0.3531876007629875,0.097383852,,0
Shale,13.284881111529725,34.61668180292158,Anticline,0.8617848465377039,,,0
Limestone,,322.97517592950555,Anticline,0.310696658,4.273600682052966,2241.0,0
Shale,20.90264444806213,,Dome,,,,0
Shale,0.8920878388380782,,None,,3.3524644763951903,2113.0,0
Limestone,23.668353718047804,911.6038128390176,Fault,0.071427647,0.2999700314763104,1706.0,0
Limestone,29.832458026766204,,None,0.1503115512677629,3.326957358830734,,0
Limestone,25.76284289516112,477.3609370832135,Fault,,1.6385167442255943,2619.0,0
Sandstone,7.114333979331336,,None,0.3859214304531903,4.365436976073449,3878.0,0
Shale,6.313790165296028,795.2923731995993,Dome,0.2778943978407497,4.223474558977914,,0
Shale,,356.1043920322545,Dome,0.4636043222908866,4.3940404949726695,,1
Sandstone,24.25184646912069,364.0098352895996,Dome,0.1087958463809548,,,0
Sandstone,,712.3424792,None,,3.3830572408154183,4807.0,0
Sandstone,20.171694383961132,,Anticline,,2.869407953826288,3949.0,0
Shale,13.708165496947467,,Dome,0.2889535655280361,1.820474292720085,,0
Sandstone,,,Anticline,,,638.0,0
Limestone,10.299029075872228,715.0958814391463,Anticline,0.752343973,,572.0,1
Limestone,20.170448029285943,174.38711939274606,Fault,0.9203285766270388,2.665607397482073,3628.0,1
Limestone,1.1392790270881958,253.30199286119645,Anticline,0.3333666380761962,0.1794538212885515,,0
Sandstone,,245.3680573994556,None,0.8658860907297334,3.676239529843195,,1
Sandstone,,651.9273490522717,Dome,0.2871081798440068,,4731.0,0
Sandstone,23.06760133713505,,Dome,,0.582603736,3667.0,0
Sandstone,16.49293654,521.0065856963545,None,0.7024941626624895,3.606642115448506,3101.0,0
Sandstone,6.410944247109852,341.5421324768648,None,0.123253708138059,,1956.0,0
Limestone,13.727259967512952,,Dome,0.7279023831125928,,,0
Sandstone,,986.4612783007098,Anticline,0.7631864379628072,0.128524301,,1
Shale,7.324848261,,Dome,0.2686179570937993,,,0
Limestone,29.555236652720243,430.30727192084873,Dome,0.242180718,2.9399492912013034,,0
Shale,9.438867268055963,,None,0.5581922352997577,3.686093582184702,,0
Shale,18.08678647816306,,None,0.9207131235687668,0.1459876100974039,1593.0,0
Limestone,,737.8654929383877,Anticline,,,,0
Shale,,,Dome,,3.6285390857884456,2927.0,0
Shale,,,None,,4.512583562102894,2740.0,0
Sandstone,,384.7227078611164,Anticline,,,,1
Limestone,,982.4413433929524,Dome,,,,1
Sandstone,25.902900435653017,49.77321988344462,None,0.7153705396675714,1.2875700090030184,3128.0,0
Sandstone,4.248517349598516,54.36034948629906,Anticline,0.8183383356344703,3.2517820099293058,2367.0,1
Sandstone,,986.3497260959284,None,0.5298458033394685,4.043059012634368,1671.0,0
Limestone,19.23797127770609,329.9142352848134,Anticline,0.5736798202909772,4.563144990341432,3770.0,0
Shale,15.98629304090242,693.0146437922976,Dome,0.4440386630403745,4.697912357845619,2605.0,0
Sandstone,,,Anticline,0.8967600477056256,4.478153694421932,607.0,1
Limestone,29.9495627,485.5702756250092,Dome,0.1144206801560226,0.3343428859467712,2785.0,0
Limestone,6.5477961808118845,87.99496754,Fault,,4.563570431968743,,1
Shale,28.22639719024454,533.3574380632072,Dome,0.3385973542543528,,4219.0,0
Sandstone,10.62462590278485,463.29718095307913,Anticline,0.068620289,3.829399079,,0
Sandstone,1.6657509842745166,,Fault,,3.509768886642932,1899.0,0
Shale,25.349125609203043,178.25422059734862,Dome,0.282008336773056,,4600.0,0
Shale,21.79813311995607,761.7800065280328,Fault,0.001365926,,1901.0,0
Shale,26.75679309769688,149.36890683286032,Anticline,0.4123175780831248,2.397319723,755.0,0
Limestone,,525.2919336143765,None,0.7371069804033034,4.363991489495106,,1
Limestone,,583.8385931678188,None,0.02291006,4.780833922486925,,0
Sandstone,7.416153567918997,869.9293544,Dome,0.1813879870312804,1.3570007976897576,,1
Shale,16.701969232776534,,None,0.4672508481440207,,,0
Sandstone,,594.2036619560101,Anticline,,3.724621336414999,1303.0,1
Limestone,1.8661527457707292,713.7439031,None,0.8414506733068134,2.066816979719724,1748.0,0
Sandstone,11.218414034372024,337.8826900003158,Anticline,0.9449086867499136,2.115436849269521,2327.0,1
